X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-03,2.000000e-06
217,-8.00e-03,1.28e+00,4.20e-03,
218,-4.00e-03,1.28e+00,3.40e-03,
219,-8.00e-03,1.32e+00,4.00e-03,
220,-8.00e-03,1.28e+00,3.40e-03,
221,0.00e+00,1.32e+00,4.20e-03,
222,0.00e+00,1.28e+00,3.60e-03,
223,-8.00e-03,1.32e+00,4.20e-03,
224,-8.00e-03,1.28e+00,4.60e-03,
225,0.00e+00,1.32e+00,3.60e-03,
226,-8.00e-03,1.28e+00,4.40e-03,
227,0.00e+00,1.32e+00,3.80e-03,
228,0.00e+00,1.32e+00,4.20e-03,
229,-4.00e-03,1.28e+00,3.60e-03,
230,-4.00e-03,1.28e+00,3.60e-03,
231,0.00e+00,1.32e+00,4.20e-03,
232,0.00e+00,1.28e+00,4.20e-03,
233,-8.00e-03,1.28e+00,3.40e-03,
234,-4.00e-03,1.28e+00,3.80e-03,
235,0.00e+00,1.32e+00,4.40e-03,
236,-4.00e-03,1.28e+00,3.80e-03,
237,0.00e+00,1.32e+00,4.40e-03,
238,0.00e+00,1.28e+00,4.40e-03,
239,-4.00e-03,1.32e+00,3.80e-03,
240,-4.00e-03,1.32e+00,4.40e-03,
241,0.00e+00,1.28e+00,3.60e-03,
242,-4.00e-03,1.32e+00,4.20e-03,
243,4.00e-03,1.28e+00,3.80e-03,
244,-4.00e-03,1.32e+00,4.20e-03,
245,4.00e-03,1.28e+00,3.60e-03,
246,-4.00e-03,1.28e+00,4.00e-03,
247,4.00e-03,1.32e+00,4.40e-03,
248,-4.00e-03,1.24e+00,4.40e-03,
249,4.00e-03,1.32e+00,3.80e-03,
250,-4.00e-03,1.32e+00,4.40e-03,
251,4.00e-03,1.24e+00,3.80e-03,
252,4.00e-03,1.32e+00,4.20e-03,
253,-4.00e-03,1.20e+00,3.60e-03,
254,4.00e-03,1.28e+00,4.00e-03,
255,-4.00e-03,1.20e+00,3.40e-03,
256,4.00e-03,1.20e+00,3.80e-03,
257,-4.00e-03,1.24e+00,3.20e-03,
258,4.00e-03,1.24e+00,3.40e-03,
259,-4.00e-03,1.20e+00,4.00e-03,
260,4.00e-03,1.24e+00,3.40e-03,
261,-4.00e-03,1.16e+00,4.20e-03,
262,4.00e-03,1.24e+00,3.20e-03,
263,-4.00e-03,1.16e+00,4.00e-03,
264,4.00e-03,1.16e+00,3.80e-03,
265,-4.00e-03,1.24e+00,3.20e-03,
266,4.00e-03,1.24e+00,3.40e-03,
267,-4.00e-03,1.16e+00,2.80e-03,
268,4.00e-03,1.16e+00,2.80e-03,
269,-4.00e-03,1.20e+00,3.40e-03,
270,-4.00e-03,1.20e+00,3.00e-03,
271,4.00e-03,1.16e+00,3.60e-03,
272,-4.00e-03,1.20e+00,3.60e-03,
273,4.00e-03,1.08e+00,3.00e-03,
274,4.00e-03,1.20e+00,3.40e-03,
275,-4.00e-03,1.08e+00,2.60e-03,
276,-4.00e-03,1.12e+00,3.20e-03,
277,4.00e-03,1.08e+00,2.60e-03,
278,4.00e-03,1.12e+00,3.00e-03,
279,-4.00e-03,1.04e+00,2.40e-03,
280,4.00e-03,1.12e+00,2.80e-03,
281,-4.00e-03,1.04e+00,2.20e-03,
282,4.00e-03,1.04e+00,2.80e-03,
283,-4.00e-03,1.08e+00,2.20e-03,
284,4.00e-03,1.08e+00,2.20e-03,
285,-4.00e-03,1.00e+00,2.80e-03,
286,4.00e-03,1.08e+00,2.20e-03,
287,0.00e+00,9.60e-01,2.60e-03,
288,0.00e+00,1.00e+00,2.40e-03,
289,4.00e-03,9.60e-01,2.00e-03,
290,4.00e-03,1.00e+00,2.20e-03,
291,-4.00e-03,9.20e-01,1.60e-03,
292,4.00e-03,1.00e+00,2.00e-03,
293,4.00e-03,9.20e-01,1.60e-03,
294,0.00e+00,9.20e-01,2.00e-03,
295,4.00e-03,9.20e-01,1.40e-03,
296,4.00e-03,9.60e-01,1.80e-03,
297,4.00e-03,8.40e-01,1.20e-03,
298,4.00e-03,9.20e-01,1.80e-03,
299,-4.00e-03,8.40e-01,1.20e-03,
